label,total_packets,num_incoming,num_outgoing,fraction_incoming,fraction_outgoing,incoming_mean_size,incoming_std_size,outgoing_mean_size,outgoing_std_size,incoming_iats,incoming_max_iat,incoming_mean_iat,incoming_std_iat,incoming_q3_iat,outgoing_iats,outgoing_max_iat,outgoing_mean_iat,outgoing_std_iat,outgoing_q3_iat,chunk_std,chunk_mean,chunk_median,chunk_max,first_10_incoming,first_10_outgoing,last_10_incoming,last_10_outgoing,packet_1_length_direction,packet_2_length_direction,packet_3_length_direction,packet_4_length_direction,packet_5_length_direction,packet_6_length_direction,packet_7_length_direction,packet_8_length_direction,packet_9_length_direction,packet_10_length_direction,incoming_q1_time,incoming_q2_time,incoming_q3_time,incoming_total_time,outgoing_q1_time,outgoing_q2_time,outgoing_q3_time,outgoing_total_time,max_burst,mean_burst,num_bursts
B,100,0,11,0.0,0.11,0.0,0.0,87.0,0.0,[],0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,0,0,87,87,87,87,87,87,87,87,87,87,0.0,0.0,0.0,0.0,1665609618.0,1665609618.0,1665609618.0,0.0,0,0.0,0
B,100,75,25,0.75,0.25,122.53333333333333,40.452221474502764,117.0,0.0,"[0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0]",1.0,0.6756756756756757,0.4681218398834804,1.0,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]",2.0,2.0,0.0,2.0,0.8944271909999159,5.0,5.0,6,7,3,8,2,-152,-67,117,-152,-67,117,-152,-152,-67,117,1665610212.0,1665610224.0,1665610237.5,50.0,1665610212.0,1665610224.0,1665610236.0,48.0,3,2.8846153846153846,26
B,100,100,0,1.0,0.0,142.0,0.0,0.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2.0,1.02020202020202,0.14069079067862747,1.0,[],0.0,0.0,0.0,0.0,1.2472191289246473,6.666666666666667,7.0,7,10,0,10,0,-142,-142,-142,-142,-142,-142,-142,-142,-142,-142,1665610224.75,1665610250.5,1665610275.5,101.0,0.0,0.0,0.0,0.0,100,100.0,1
B,100,50,50,0.5,0.5,98.0,0.0,98.0,0.0,"[6.0, 6.0, 6.0, 2.0, 5.0, 5.0, 6.0, 6.0, 6.0, 3.0, 3.0, 7.0, 5.0, 7.0, 7.0, 4.0, 2.0, 6.0, 6.0, 7.0, 7.0, 5.0, 0.0, 7.0, 6.0, 6.0, 5.0, 7.0, 1.0, 5.0, 5.0, 6.0, 7.0, 6.0, 4.0, 2.0, 6.0, 6.0, 7.0, 6.0, 5.0, 1.0, 5.0, 6.0, 6.0, 7.0, 5.0, 4.0, 2.0]",7.0,5.1020408163265305,1.809779532848601,6.0,"[6.0, 6.0, 6.0, 2.0, 5.0, 5.0, 6.0, 6.0, 6.0, 3.0, 3.0, 7.0, 5.0, 7.0, 7.0, 4.0, 2.0, 6.0, 6.0, 7.0, 7.0, 5.0, 0.0, 7.0, 6.0, 6.0, 5.0, 7.0, 1.0, 5.0, 5.0, 6.0, 7.0, 6.0, 4.0, 2.0, 6.0, 6.0, 7.0, 6.0, 5.0, 1.0, 5.0, 6.0, 6.0, 7.0, 5.0, 4.0, 2.0]",7.0,5.1020408163265305,1.809779532848601,6.0,0.7888106377466155,3.3333333333333335,3.0,4,5,5,5,5,98,-98,98,-98,98,-98,98,-98,-98,98,1665610266.25,1665610331.0,1665610392.5,250.0,1665610266.25,1665610331.0,1665610392.5,250.0,2,1.1904761904761905,42
B,100,100,0,1.0,0.0,42.0,0.0,0.0,0.0,"[0.0, 9.0, 0.0, 5.0, 0.0, 1.0, 0.0, 17.0, 0.0, 8.0, 0.0, 4.0, 0.0, 4.0, 14.0, 0.0, 9.0, 0.0, 1.0, 0.0, 22.0, 0.0, 7.0, 0.0, 0.0, 0.0, 6.0, 0.0, 11.0, 0.0, 8.0, 0.0, 0.0, 0.0, 12.0, 0.0, 4.0, 0.0, 8.0, 0.0, 1.0, 0.0, 13.0, 0.0, 4.0, 5.0, 0.0, 1.0, 0.0, 1.0, 0.0, 13.0, 0.0, 10.0, 0.0, 2.0, 0.0, 5.0, 0.0, 7.0, 0.0, 10.0, 0.0, 2.0, 0.0, 12.0, 0.0, 5.0, 0.0, 5.0, 0.0, 3.0, 0.0, 11.0, 0.0, 9.0, 0.0, 1.0, 0.0, 3.0, 0.0, 11.0, 0.0, 4.0, 6.0, 0.0, 4.0, 0.0, 7.0, 0.0, 3.0, 0.0, 10.0, 0.0, 5.0, 0.0, 7.0, 0.0, 5.0]",22.0,3.3838383838383836,4.6486819478931976,5.5,[],0.0,0.0,0.0,0.0,1.2472191289246473,6.666666666666667,7.0,7,10,0,10,0,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,1665610308.0,1665610381.5,1665610467.0,335.0,0.0,0.0,0.0,0.0,100,100.0,1
B,100,75,25,0.75,0.25,123.66666666666667,40.069384267237695,117.0,0.0,"[0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 2.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0]",2.0,0.6756756756756757,0.4961502635320492,1.0,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]",2.0,2.0,0.0,2.0,0.8944271909999159,5.0,5.0,6,8,2,8,2,-152,-67,117,-152,-152,-67,117,-152,-152,-67,1665610812.0,1665610824.0,1665610837.5,50.0,1665610812.0,1665610824.0,1665610836.0,48.0,3,2.8846153846153846,26
B,100,100,0,1.0,0.0,142.0,0.0,0.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2.0,1.02020202020202,0.14069079067862747,1.0,[],0.0,0.0,0.0,0.0,1.2472191289246473,6.666666666666667,7.0,7,10,0,10,0,-142,-142,-142,-142,-142,-142,-142,-142,-142,-142,1665610824.75,1665610850.5,1665610876.25,101.0,0.0,0.0,0.0,0.0,100,100.0,1
B,100,100,0,1.0,0.0,42.56,3.9199999999999986,0.0,0.0,"[0.0, 2.0, 0.0, 12.0, 0.0, 12.0, 0.0, 8.0, 0.0, 4.0, 0.0, 14.0, 0.0, 3.0, 16.0, 0.0, 3.0, 0.0, 2.0, 0.0, 2.0, 0.0, 29.0, 0.0, 3.0, 0.0, 2.0, 0.0, 12.0, 0.0, 16.0, 0.0, 4.0, 0.0, 0.0, 0.0, 24.0, 0.0, 4.0, 0.0, 1.0, 0.0, 2.0, 1.0, 0.0, 30.0, 0.0, 4.0, 0.0, 4.0, 0.0, 21.0, 0.0, 4.0, 0.0, 5.0, 0.0, 14.0, 0.0, 13.0, 0.0, 2.0, 0.0, 5.0, 0.0, 17.0, 9.0, 0.0, 0.0, 0.0, 8.0, 0.0, 25.0, 0.0, 7.0, 0.0, 4.0, 0.0, 22.0, 0.0, 8.0, 0.0, 16.0, 0.0, 8.0, 0.0, 10.0, 0.0, 3.0, 7.0, 0.0, 7.0, 0.0, 7.0, 0.0, 2.0, 0.0, 16.0, 0.0]",30.0,4.585858585858586,7.072510592499113,7.0,[],0.0,0.0,0.0,0.0,1.2472191289246473,6.666666666666667,7.0,7,10,0,10,0,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,1665610910.25,1665611013.0,1665611139.75,454.0,0.0,0.0,0.0,0.0,100,100.0,1
B,100,50,50,0.5,0.5,98.0,0.0,98.0,0.0,"[0.0, 6.0, 6.0, 6.0, 7.0, 6.0, 2.0, 5.0, 5.0, 6.0, 6.0, 6.0, 5.0, 2.0, 5.0, 6.0, 6.0, 7.0, 6.0, 0.0, 6.0, 7.0, 5.0, 6.0, 7.0, 0.0, 5.0, 7.0, 6.0, 6.0, 5.0, 4.0, 2.0, 6.0, 7.0, 7.0, 6.0, 5.0, 1.0, 6.0, 6.0, 6.0, 6.0, 7.0, 0.0, 6.0, 6.0, 6.0, 7.0]",7.0,5.142857142857143,2.030381486221699,6.0,"[0.0, 6.0, 6.0, 6.0, 7.0, 6.0, 2.0, 5.0, 5.0, 6.0, 6.0, 6.0, 5.0, 2.0, 5.0, 6.0, 6.0, 7.0, 6.0, 0.0, 6.0, 7.0, 5.0, 6.0, 7.0, 0.0, 5.0, 7.0, 6.0, 6.0, 5.0, 4.0, 2.0, 6.0, 7.0, 7.0, 6.0, 5.0, 1.0, 6.0, 6.0, 6.0, 6.0, 7.0, 0.0, 6.0, 6.0, 6.0, 7.0]",7.0,5.142857142857143,2.030381486221699,6.0,0.7888106377466155,3.3333333333333335,3.0,4,5,5,5,5,-98,98,-98,98,98,-98,98,-98,98,-98,1665610866.25,1665610929.5,1665610992.5,252.0,1665610866.25,1665610929.5,1665610992.5,252.0,2,1.1627906976744187,43
B,100,75,25,0.75,0.25,123.66666666666667,40.069384267237695,117.0,0.0,"[0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0]",1.0,0.6756756756756757,0.4681218398834804,1.0,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]",2.0,2.0,0.0,2.0,0.8944271909999159,5.0,5.0,6,8,2,8,2,-152,-67,117,-152,-152,-67,117,-152,-152,-67,1665611412.0,1665611424.0,1665611437.5,50.0,1665611412.0,1665611424.0,1665611436.0,48.0,3,2.8846153846153846,26
B,100,100,0,1.0,0.0,142.0,0.0,0.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2.0,1.02020202020202,0.14069079067862747,1.0,[],0.0,0.0,0.0,0.0,1.2472191289246473,6.666666666666667,7.0,7,10,0,10,0,-142,-142,-142,-142,-142,-142,-142,-142,-142,-142,1665611424.75,1665611450.5,1665611476.25,101.0,0.0,0.0,0.0,0.0,100,100.0,1
B,100,50,50,0.5,0.5,98.0,0.0,98.0,0.0,"[6.0, 7.0, 1.0, 6.0, 6.0, 6.0, 6.0, 5.0, 4.0, 3.0, 6.0, 7.0, 6.0, 5.0, 4.0, 3.0, 5.0, 6.0, 7.0, 6.0, 6.0, 0.0, 6.0, 6.0, 6.0, 6.0, 6.0, 2.0, 4.0, 6.0, 6.0, 7.0, 6.0, 4.0, 1.0, 7.0, 6.0, 6.0, 6.0, 6.0, 1.0, 4.0, 7.0, 6.0, 6.0, 7.0, 3.0, 3.0, 7.0]",7.0,5.142857142857143,1.7956864414252192,6.0,"[6.0, 7.0, 1.0, 6.0, 6.0, 6.0, 6.0, 5.0, 4.0, 3.0, 6.0, 7.0, 6.0, 5.0, 4.0, 3.0, 5.0, 6.0, 7.0, 6.0, 6.0, 0.0, 6.0, 6.0, 6.0, 6.0, 6.0, 2.0, 4.0, 6.0, 6.0, 7.0, 6.0, 4.0, 1.0, 7.0, 6.0, 6.0, 6.0, 6.0, 1.0, 4.0, 7.0, 6.0, 6.0, 7.0, 3.0, 3.0, 7.0]",7.0,5.142857142857143,1.7956864414252192,6.0,0.7888106377466155,3.3333333333333335,3.0,4,5,5,5,5,98,-98,98,-98,98,-98,-98,98,98,-98,1665611468.5,1665611530.0,1665611592.5,252.0,1665611468.5,1665611530.0,1665611592.5,252.0,2,1.1904761904761905,42
B,100,100,0,1.0,0.0,42.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 1.0, 0.0, 18.0, 0.0, 8.0, 0.0, 0.0, 0.0, 9.0, 0.0, 4.0, 14.0, 0.0, 0.0, 0.0, 3.0, 0.0, 5.0, 0.0, 17.0, 0.0, 1.0, 0.0, 17.0, 0.0, 30.0, 0.0, 1.0, 0.0, 1.0, 0.0, 29.0, 0.0, 2.0, 15.0, 0.0, 4.0, 0.0, 10.0, 0.0, 30.0, 0.0, 5.0, 0.0, 4.0, 0.0, 22.0, 0.0, 23.0, 0.0, 4.0, 0.0, 3.0, 1.0, 0.0, 31.0, 0.0, 10.0, 0.0, 4.0, 0.0, 16.0, 0.0, 29.0, 0.0, 1.0, 0.0, 3.0, 0.0, 25.0, 10.0, 0.0, 10.0, 0.0, 4.0, 0.0, 27.0, 0.0, 13.0, 0.0, 3.0, 0.0, 25.0, 0.0, 16.0, 0.0, 2.0, 0.0, 10.0, 13.0, 0.0, 19.0, 0.0, 1.0, 0.0, 21.0]",31.0,5.797979797979798,8.946507470448108,10.0,[],0.0,0.0,0.0,0.0,1.2472191289246473,6.666666666666667,7.0,7,10,0,10,0,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,1665611495.75,1665611655.0,1665611826.0,574.0,0.0,0.0,0.0,0.0,100,100.0,1
B,100,75,25,0.75,0.25,123.66666666666667,40.069384267237695,117.0,0.0,"[1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 2.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0]",2.0,0.6756756756756757,0.49615026353204916,1.0,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]",2.0,2.0,0.0,2.0,0.8944271909999159,5.0,5.0,6,8,2,8,2,-152,-67,117,-152,-152,-67,117,-152,-152,-67,1665612012.5,1665612025.0,1665612037.5,50.0,1665612013.0,1665612025.0,1665612037.0,48.0,3,2.8846153846153846,26
B,100,100,0,1.0,0.0,142.0,0.0,0.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2.0,1.02020202020202,0.14069079067862747,1.0,[],0.0,0.0,0.0,0.0,1.2472191289246473,6.666666666666667,7.0,7,10,0,10,0,-142,-142,-142,-142,-142,-142,-142,-142,-142,-142,1665612024.75,1665612050.5,1665612076.25,101.0,0.0,0.0,0.0,0.0,100,100.0,1
B,100,50,50,0.5,0.5,98.0,0.0,98.0,0.0,"[6.0, 6.0, 7.0, 6.0, 1.0, 5.0, 6.0, 6.0, 7.0, 6.0, 3.0, 3.0, 6.0, 6.0, 6.0, 7.0, 4.0, 2.0, 6.0, 7.0, 6.0, 6.0, 6.0, 0.0, 6.0, 6.0, 6.0, 6.0, 7.0, 0.0, 6.0, 6.0, 6.0, 6.0, 6.0, 3.0, 4.0, 6.0, 5.0, 6.0, 6.0, 5.0, 1.0, 5.0, 6.0, 7.0, 6.0, 7.0, 1.0]",7.0,5.163265306122449,1.8881687357094494,6.0,"[6.0, 6.0, 7.0, 6.0, 1.0, 5.0, 6.0, 6.0, 7.0, 6.0, 3.0, 3.0, 6.0, 6.0, 6.0, 7.0, 4.0, 2.0, 6.0, 7.0, 6.0, 6.0, 6.0, 0.0, 6.0, 6.0, 6.0, 6.0, 7.0, 0.0, 6.0, 6.0, 6.0, 6.0, 6.0, 3.0, 4.0, 6.0, 5.0, 6.0, 6.0, 5.0, 1.0, 5.0, 6.0, 7.0, 6.0, 7.0, 1.0]",7.0,5.163265306122449,1.8881687357094494,6.0,0.7888106377466155,3.3333333333333335,3.0,4,5,5,5,5,98,-98,98,-98,98,-98,98,-98,98,-98,1665612068.5,1665612132.0,1665612196.0,253.0,1665612068.5,1665612132.0,1665612196.0,253.0,2,1.1904761904761905,42
B,100,100,0,1.0,0.0,42.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 18.0, 0.0, 25.0, 0.0, 1.0, 0.0, 1.0, 13.0, 0.0, 28.0, 0.0, 2.0, 0.0, 16.0, 0.0, 6.0, 0.0, 19.0, 0.0, 3.0, 0.0, 14.0, 0.0, 6.0, 0.0, 2.0, 0.0, 2.0, 0.0, 9.0, 12.0, 0.0, 1.0, 0.0, 2.0, 0.0, 19.0, 0.0, 4.0, 0.0, 3.0, 0.0, 1.0, 0.0, 21.0, 0.0, 2.0, 0.0, 7.0, 0.0, 9.0, 0.0, 6.0, 0.0, 2.0, 0.0, 21.0, 0.0, 2.0, 0.0, 1.0, 0.0, 7.0, 8.0, 0.0, 8.0, 0.0, 1.0, 0.0, 4.0, 0.0, 20.0, 0.0, 0.0, 0.0, 10.0, 0.0, 4.0, 0.0, 10.0, 0.0, 1.0, 0.0, 15.0, 0.0, 9.0, 0.0, 1.0, 0.0, 11.0, 0.0, 18.0, 21.0, 0.0, 2.0, 0.0]",28.0,4.3232323232323235,6.850242615814484,6.5,[],0.0,0.0,0.0,0.0,1.2472191289246473,6.666666666666667,7.0,7,10,0,10,0,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,1665612154.5,1665612241.0,1665612323.0,428.0,0.0,0.0,0.0,0.0,100,100.0,1
B,100,75,25,0.75,0.25,123.66666666666667,40.069384267237695,117.0,0.0,"[1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0]",1.0,0.6756756756756757,0.4681218398834804,1.0,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]",2.0,2.0,0.0,2.0,0.8944271909999159,5.0,5.0,6,8,2,8,2,-152,-67,117,-152,-152,-67,117,-152,-152,-67,1665612612.5,1665612625.0,1665612637.5,50.0,1665612613.0,1665612625.0,1665612637.0,48.0,3,2.8846153846153846,26
B,100,100,0,1.0,0.0,142.0,0.0,0.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2.0,1.02020202020202,0.14069079067862747,1.0,[],0.0,0.0,0.0,0.0,1.2472191289246473,6.666666666666667,7.0,7,10,0,10,0,-142,-142,-142,-142,-142,-142,-142,-142,-142,-142,1665612625.75,1665612650.5,1665612676.25,101.0,0.0,0.0,0.0,0.0,100,100.0,1
B,100,50,50,0.5,0.5,98.0,0.0,98.0,0.0,"[6.0, 5.0, 1.0, 7.0, 6.0, 5.0, 7.0, 6.0, 1.0, 6.0, 6.0, 6.0, 6.0, 6.0, 1.0, 5.0, 6.0, 7.0, 6.0, 5.0, 4.0, 2.0, 6.0, 7.0, 6.0, 6.0, 5.0, 1.0, 6.0, 6.0, 5.0, 6.0, 6.0, 1.0, 6.0, 6.0, 6.0, 6.0, 6.0, 3.0, 4.0, 6.0, 7.0, 6.0, 6.0, 2.0, 4.0, 6.0, 6.0]",7.0,5.122448979591836,1.7569994489821128,6.0,"[6.0, 5.0, 1.0, 7.0, 6.0, 5.0, 7.0, 6.0, 1.0, 6.0, 6.0, 6.0, 6.0, 6.0, 1.0, 5.0, 6.0, 7.0, 6.0, 5.0, 4.0, 2.0, 6.0, 7.0, 6.0, 6.0, 5.0, 1.0, 6.0, 6.0, 5.0, 6.0, 6.0, 1.0, 6.0, 6.0, 6.0, 6.0, 6.0, 3.0, 4.0, 6.0, 7.0, 6.0, 6.0, 2.0, 4.0, 6.0, 6.0]",7.0,5.122448979591836,1.7569994489821128,6.0,0.7888106377466155,3.3333333333333335,3.0,4,5,5,5,5,98,-98,98,-98,-98,98,98,-98,98,-98,1665612668.5,1665612731.0,1665612792.5,251.0,1665612668.5,1665612731.0,1665612792.5,251.0,2,1.1904761904761905,42
