total_packets,num_incoming,num_outgoing,fraction_incoming,fraction_outgoing,mean_size,std_size,incoming_iat,outgoing_iat,chunk_std,chunk_mean,chunk_median,chunk_max,first_10_incoming,first_10_outgoing,last_10_incoming,last_10_outgoing,sum_first_10_packets,max_burst,mean_burst,num_bursts
100,10,10,0.1,0.1,78.4,7.116178749862879,"{'max_iat': np.float64(71.0), 'mean_iat': np.float64(10.666666666666666), 'std_iat': np.float64(22.17606317130653), 'q3_iat': np.float64(2.0)}","{'max_iat': np.float64(71.0), 'mean_iat': np.float64(10.666666666666666), 'std_iat': np.float64(22.17606317130653), 'q3_iat': np.float64(2.0)}",1.3498971154211057,0.6666666666666666,0.0,4,5,5,0,0,-300,2,1.1111111111111112,9
100,2,0,0.02,0.0,0.0,0.0,"{'max_iat': np.float64(0.0), 'mean_iat': np.float64(0.0), 'std_iat': np.float64(0.0), 'q3_iat': np.float64(0.0)}","{'max_iat': 0, 'mean_iat': 0, 'std_iat': 0, 'q3_iat': 0}",0.4988876515698589,0.13333333333333333,0.0,2,2,0,0,0,-120,2,2.0,1
100,2,2,0.02,0.02,72.0,0.0,"{'max_iat': np.float64(0.0), 'mean_iat': np.float64(0.0), 'std_iat': np.float64(0.0), 'q3_iat': np.float64(0.0)}","{'max_iat': np.float64(0.0), 'mean_iat': np.float64(0.0), 'std_iat': np.float64(0.0), 'q3_iat': np.float64(0.0)}",0.4988876515698589,0.13333333333333333,0.0,2,2,2,0,0,-108,1,1.0,2
100,1,4,0.01,0.04,90.0,0.0,"{'max_iat': 0, 'mean_iat': 0, 'std_iat': 0, 'q3_iat': 0}","{'max_iat': np.float64(2.0), 'mean_iat': np.float64(2.0), 'std_iat': np.float64(0.0), 'q3_iat': np.float64(2.0)}",0.24944382578492946,0.06666666666666667,0.0,1,1,4,0,0,270,1,1.0,1
100,41,47,0.41,0.47,109.85106382978724,62.361669461434424,"{'max_iat': np.float64(48.0), 'mean_iat': np.float64(2.425), 'std_iat': np.float64(8.092859506997511), 'q3_iat': np.float64(0.0)}","{'max_iat': np.float64(48.0), 'mean_iat': np.float64(2.108695652173913), 'std_iat': np.float64(7.590692987982531), 'q3_iat': np.float64(0.0)}",1.339983416149452,2.7333333333333334,3.0,5,5,5,0,0,-1812,4,1.64,25
100,2,2,0.02,0.02,74.0,0.0,"{'max_iat': np.float64(1.0), 'mean_iat': np.float64(1.0), 'std_iat': np.float64(0.0), 'q3_iat': np.float64(1.0)}","{'max_iat': np.float64(1.0), 'mean_iat': np.float64(1.0), 'std_iat': np.float64(0.0), 'q3_iat': np.float64(1.0)}",0.4988876515698589,0.13333333333333333,0.0,2,2,2,0,0,40,1,1.0,2
100,9,9,0.09,0.09,165.66666666666666,179.9938270546459,"{'max_iat': np.float64(1.0), 'mean_iat': np.float64(0.125), 'std_iat': np.float64(0.33071891388307384), 'q3_iat': np.float64(0.0)}","{'max_iat': np.float64(1.0), 'mean_iat': np.float64(0.125), 'std_iat': np.float64(0.33071891388307384), 'q3_iat': np.float64(0.0)}",1.2543258481484518,0.6,0.0,4,4,6,0,0,779,3,1.8,5
100,5,5,0.05,0.05,113.0,90.0533175402217,"{'max_iat': np.float64(1.0), 'mean_iat': np.float64(0.25), 'std_iat': np.float64(0.4330127018922193), 'q3_iat': np.float64(0.25)}","{'max_iat': np.float64(0.0), 'mean_iat': np.float64(0.0), 'std_iat': np.float64(0.0), 'q3_iat': np.float64(0.0)}",1.0110500592068732,0.3333333333333333,0.0,4,5,5,0,0,81,3,1.6666666666666667,3
100,8,10,0.08,0.1,189.9,231.53939189692974,"{'max_iat': np.float64(1.0), 'mean_iat': np.float64(0.14285714285714285), 'std_iat': np.float64(0.34992710611188266), 'q3_iat': np.float64(0.0)}","{'max_iat': np.float64(1.0), 'mean_iat': np.float64(0.1111111111111111), 'std_iat': np.float64(0.31426968052735443), 'q3_iat': np.float64(0.0)}",1.203698005684519,0.5333333333333333,0.0,4,4,6,0,0,529,4,2.0,4
100,48,52,0.48,0.52,628.9230769230769,580.0218777755067,"{'max_iat': np.float64(30.0), 'mean_iat': np.float64(1.297872340425532), 'std_iat': np.float64(5.262937023313372), 'q3_iat': np.float64(0.0)}","{'max_iat': np.float64(30.0), 'mean_iat': np.float64(1.196078431372549), 'std_iat': np.float64(5.064368446169217), 'q3_iat': np.float64(0.0)}",2.2271057451320084,3.2,2.0,7,2,8,3,7,4273,22,4.363636363636363,11
100,14,16,0.14,0.16,345.1875,245.2203648634224,"{'max_iat': np.float64(61.0), 'mean_iat': np.float64(4.769230769230769), 'std_iat': np.float64(16.23459670510835), 'q3_iat': np.float64(0.0)}","{'max_iat': np.float64(61.0), 'mean_iat': np.float64(4.133333333333334), 'std_iat': np.float64(15.200292394848493), 'q3_iat': np.float64(0.0)}",1.4360439485692011,0.9333333333333333,0.0,4,5,5,0,0,260,2,1.2727272727272727,11
100,44,51,0.44,0.51,201.98039215686273,322.61173715298366,"{'max_iat': np.float64(75.0), 'mean_iat': np.float64(1.744186046511628), 'std_iat': np.float64(11.30361749722301), 'q3_iat': np.float64(0.0)}","{'max_iat': np.float64(75.0), 'mean_iat': np.float64(1.5), 'std_iat': np.float64(10.5), 'q3_iat': np.float64(0.0)}",2.4073960113690385,2.933333333333333,3.0,7,3,7,2,3,1590,19,5.5,8
100,63,37,0.63,0.37,257.86486486486484,349.80459117736785,"{'max_iat': np.float64(7.0), 'mean_iat': np.float64(0.11290322580645161), 'std_iat': np.float64(0.8818023827636543), 'q3_iat': np.float64(0.0)}","{'max_iat': np.float64(7.0), 'mean_iat': np.float64(0.19444444444444445), 'std_iat': np.float64(1.1503488467138143), 'q3_iat': np.float64(0.0)}",2.1969676071045443,4.2,5.0,7,4,6,6,4,836,30,4.846153846153846,13
100,14,19,0.14,0.19,314.3157894736842,380.25919866815207,"{'max_iat': np.float64(25.0), 'mean_iat': np.float64(7.6923076923076925), 'std_iat': np.float64(11.538461538461538), 'q3_iat': np.float64(25.0)}","{'max_iat': np.float64(25.0), 'mean_iat': np.float64(5.555555555555555), 'std_iat': np.float64(10.393492741038726), 'q3_iat': np.float64(0.0)}",1.3399834161494522,0.9333333333333333,0.0,3,4,6,0,0,526,3,1.75,8
100,2,2,0.02,0.02,74.0,0.0,"{'max_iat': np.float64(0.0), 'mean_iat': np.float64(0.0), 'std_iat': np.float64(0.0), 'q3_iat': np.float64(0.0)}","{'max_iat': np.float64(0.0), 'mean_iat': np.float64(0.0), 'std_iat': np.float64(0.0), 'q3_iat': np.float64(0.0)}",0.4988876515698589,0.13333333333333333,0.0,2,2,2,0,0,40,1,1.0,2
100,36,48,0.36,0.48,124.5,83.50224547878938,"{'max_iat': np.float64(41.0), 'mean_iat': np.float64(2.3714285714285714), 'std_iat': np.float64(7.521723640935782), 'q3_iat': np.float64(0.0)}","{'max_iat': np.float64(41.0), 'mean_iat': np.float64(1.7659574468085106), 'std_iat': np.float64(6.572712015008094), 'q3_iat': np.float64(0.0)}",1.3063945294843617,2.4,3.0,4,5,5,0,0,-950,4,1.44,25
100,9,10,0.09,0.1,155.7,173.35515567758577,"{'max_iat': np.float64(0.0), 'mean_iat': np.float64(0.0), 'std_iat': np.float64(0.0), 'q3_iat': np.float64(0.0)}","{'max_iat': np.float64(0.0), 'mean_iat': np.float64(0.0), 'std_iat': np.float64(0.0), 'q3_iat': np.float64(0.0)}",1.2543258481484518,0.6,0.0,4,4,6,0,0,779,3,1.8,5
100,5,6,0.05,0.06,105.16666666666667,84.05239767880245,"{'max_iat': np.float64(0.0), 'mean_iat': np.float64(0.0), 'std_iat': np.float64(0.0), 'q3_iat': np.float64(0.0)}","{'max_iat': np.float64(0.0), 'mean_iat': np.float64(0.0), 'std_iat': np.float64(0.0), 'q3_iat': np.float64(0.0)}",1.0110500592068732,0.3333333333333333,0.0,4,4,6,0,0,213,3,1.6666666666666667,3
100,26,32,0.26,0.32,375.875,239.51771202773293,"{'max_iat': np.float64(60.0), 'mean_iat': np.float64(3.56), 'std_iat': np.float64(12.671479787301875), 'q3_iat': np.float64(0.0)}","{'max_iat': np.float64(60.0), 'mean_iat': np.float64(2.0), 'std_iat': np.float64(10.592145598843361), 'q3_iat': np.float64(0.0)}",1.569146972791976,1.7333333333333334,2.0,4,5,5,0,0,261,2,1.1304347826086956,23
100,8,9,0.08,0.09,181.11111111111111,198.71388949075305,"{'max_iat': np.float64(0.0), 'mean_iat': np.float64(0.0), 'std_iat': np.float64(0.0), 'q3_iat': np.float64(0.0)}","{'max_iat': np.float64(0.0), 'mean_iat': np.float64(0.0), 'std_iat': np.float64(0.0), 'q3_iat': np.float64(0.0)}",1.203698005684519,0.5333333333333333,0.0,4,4,6,0,0,529,4,2.0,4
100,26,36,0.26,0.36,694.7222222222222,602.3919271957562,"{'max_iat': np.float64(30.0), 'mean_iat': np.float64(2.12), 'std_iat': np.float64(7.134816045281055), 'q3_iat': np.float64(0.0)}","{'max_iat': np.float64(30.0), 'mean_iat': np.float64(1.5142857142857142), 'std_iat': np.float64(6.105601309202786), 'q3_iat': np.float64(0.0)}",2.0805982045769644,1.7333333333333334,1.0,7,4,6,0,0,2067,10,3.25,8
100,13,18,0.13,0.18,547.3888888888889,562.4115870160185,"{'max_iat': np.float64(34.0), 'mean_iat': np.float64(2.8333333333333335), 'std_iat': np.float64(9.397103572673634), 'q3_iat': np.float64(0.0)}","{'max_iat': np.float64(34.0), 'mean_iat': np.float64(2.0), 'std_iat': np.float64(8.0), 'q3_iat': np.float64(0.0)}",1.7461067804945054,0.8666666666666667,0.0,6,3,7,0,0,3693,6,2.6,5
100,68,32,0.68,0.32,214.875,364.11448663160877,"{'max_iat': np.float64(0.0), 'mean_iat': np.float64(0.0), 'std_iat': np.float64(0.0), 'q3_iat': np.float64(0.0)}","{'max_iat': np.float64(0.0), 'mean_iat': np.float64(0.0), 'std_iat': np.float64(0.0), 'q3_iat': np.float64(0.0)}",1.9618585292749549,4.533333333333333,5.0,7,4,6,4,6,1557,23,4.857142857142857,14
100,64,36,0.64,0.36,288.94444444444446,455.95333243438927,"{'max_iat': np.float64(0.0), 'mean_iat': np.float64(0.0), 'std_iat': np.float64(0.0), 'q3_iat': np.float64(0.0)}","{'max_iat': np.float64(0.0), 'mean_iat': np.float64(0.0), 'std_iat': np.float64(0.0), 'q3_iat': np.float64(0.0)}",2.0483055327649624,4.266666666666667,4.0,7,6,4,5,5,-4218,19,6.4,10
100,55,45,0.55,0.45,302.31111111111113,445.05434485750527,"{'max_iat': np.float64(2.0), 'mean_iat': np.float64(0.037037037037037035), 'std_iat': np.float64(0.26963369960298217), 'q3_iat': np.float64(0.0)}","{'max_iat': np.float64(1.0), 'mean_iat': np.float64(0.045454545454545456), 'std_iat': np.float64(0.20829889522526548), 'q3_iat': np.float64(0.0)}",1.577621275493231,3.6666666666666665,3.0,6,6,4,4,6,-2912,10,4.230769230769231,13
100,63,37,0.63,0.37,243.64864864864865,365.4512365308915,"{'max_iat': np.float64(1.0), 'mean_iat': np.float64(0.016129032258064516), 'std_iat': np.float64(0.1259717689662364), 'q3_iat': np.float64(0.0)}","{'max_iat': np.float64(1.0), 'mean_iat': np.float64(0.027777777777777776), 'std_iat': np.float64(0.16433554953054486), 'q3_iat': np.float64(0.0)}",2.3720595832876263,4.2,4.0,7,4,6,4,6,28,38,7.875,8
100,59,41,0.59,0.41,423.9756097560976,422.06932084698826,"{'max_iat': np.float64(8.0), 'mean_iat': np.float64(0.3448275862068966), 'std_iat': np.float64(1.3071649255879216), 'q3_iat': np.float64(0.0)}","{'max_iat': np.float64(8.0), 'mean_iat': np.float64(0.5), 'std_iat': np.float64(1.6431676725154984), 'q3_iat': np.float64(0.0)}",2.6948510575210314,3.933333333333333,4.0,7,6,4,10,0,-4388,23,6.555555555555555,9
100,32,36,0.32,0.36,275.05555555555554,391.42247312735606,"{'max_iat': np.float64(75.0), 'mean_iat': np.float64(2.4193548387096775), 'std_iat': np.float64(13.251352197705629), 'q3_iat': np.float64(0.0)}","{'max_iat': np.float64(75.0), 'mean_iat': np.float64(2.142857142857143), 'std_iat': np.float64(12.494896917525645), 'q3_iat': np.float64(0.0)}",2.472964932132188,2.1333333333333333,1.0,7,3,7,0,0,1676,14,6.4,5
100,11,15,0.11,0.15,346.8,420.4161747602012,"{'max_iat': np.float64(25.0), 'mean_iat': np.float64(7.5), 'std_iat': np.float64(11.4564392373896), 'q3_iat': np.float64(18.75)}","{'max_iat': np.float64(25.0), 'mean_iat': np.float64(5.357142857142857), 'std_iat': np.float64(10.258147583103622), 'q3_iat': np.float64(0.0)}",1.2364824660660934,0.7333333333333333,0.0,3,4,6,0,0,522,3,2.2,5
100,13,15,0.13,0.15,347.3333333333333,420.30443992684906,"{'max_iat': np.float64(25.0), 'mean_iat': np.float64(6.25), 'std_iat': np.float64(10.825317547305483), 'q3_iat': np.float64(6.25)}","{'max_iat': np.float64(25.0), 'mean_iat': np.float64(5.357142857142857), 'std_iat': np.float64(10.258147583103622), 'q3_iat': np.float64(0.0)}",1.4544949486180954,0.8666666666666667,0.0,4,4,6,0,0,524,3,1.625,8
100,12,15,0.12,0.15,347.3333333333333,420.30443992684906,"{'max_iat': np.float64(25.0), 'mean_iat': np.float64(6.818181818181818), 'std_iat': np.float64(11.134044285378081), 'q3_iat': np.float64(12.5)}","{'max_iat': np.float64(25.0), 'mean_iat': np.float64(5.357142857142857), 'std_iat': np.float64(10.258147583103622), 'q3_iat': np.float64(0.0)}",1.32664991614216,0.8,0.0,3,4,6,0,0,524,3,2.0,6
100,12,14,0.12,0.14,314.14285714285717,247.00805572255481,"{'max_iat': np.float64(61.0), 'mean_iat': np.float64(5.545454545454546), 'std_iat': np.float64(17.536267024570105), 'q3_iat': np.float64(0.0)}","{'max_iat': np.float64(60.0), 'mean_iat': np.float64(4.6923076923076925), 'std_iat': np.float64(15.968163592621101), 'q3_iat': np.float64(0.0)}",1.3759844960366863,0.8,0.0,4,5,5,0,0,260,2,1.3333333333333333,9
100,10,0,0.1,0.0,0.0,0.0,"{'max_iat': np.float64(18.0), 'mean_iat': np.float64(3.7777777777777777), 'std_iat': np.float64(5.691665988829199), 'q3_iat': np.float64(3.0)}","{'max_iat': 0, 'mean_iat': 0, 'std_iat': 0, 'q3_iat': 0}",1.8499249234015473,0.6666666666666666,0.0,7,10,0,0,0,-1541,10,10.0,1
100,10,0,0.1,0.0,0.0,0.0,"{'max_iat': np.float64(17.0), 'mean_iat': np.float64(3.6666666666666665), 'std_iat': np.float64(5.2493385826745405), 'q3_iat': np.float64(3.0)}","{'max_iat': 0, 'mean_iat': 0, 'std_iat': 0, 'q3_iat': 0}",1.8499249234015473,0.6666666666666666,0.0,7,10,0,0,0,-1541,10,10.0,1
100,2,11,0.02,0.11,115.63636363636364,41.01501438447483,"{'max_iat': np.float64(17.0), 'mean_iat': np.float64(17.0), 'std_iat': np.float64(0.0), 'q3_iat': np.float64(17.0)}","{'max_iat': np.float64(7.0), 'mean_iat': np.float64(2.0), 'std_iat': np.float64(2.1908902300206643), 'q3_iat': np.float64(2.0)}",0.3399346342395189,0.13333333333333333,0.0,1,1,9,0,0,979,1,1.0,2
100,6,9,0.06,0.09,742.1111111111111,606.0378507512628,"{'max_iat': np.float64(30.0), 'mean_iat': np.float64(6.0), 'std_iat': np.float64(12.0), 'q3_iat': np.float64(0.0)}","{'max_iat': np.float64(30.0), 'mean_iat': np.float64(3.75), 'std_iat': np.float64(9.921567416492215), 'q3_iat': np.float64(0.0)}",1.019803902718557,0.4,0.0,3,4,6,0,0,1888,3,3.0,2
100,6,8,0.06,0.08,667.75,594.978098336401,"{'max_iat': np.float64(0.0), 'mean_iat': np.float64(0.0), 'std_iat': np.float64(0.0), 'q3_iat': np.float64(0.0)}","{'max_iat': np.float64(0.0), 'mean_iat': np.float64(0.0), 'std_iat': np.float64(0.0), 'q3_iat': np.float64(0.0)}",1.2543258481484518,0.4,0.0,5,4,6,0,0,2274,5,3.0,2
100,3,0,0.03,0.0,0.0,0.0,"{'max_iat': np.float64(2.0), 'mean_iat': np.float64(1.5), 'std_iat': np.float64(0.5), 'q3_iat': np.float64(1.75)}","{'max_iat': 0, 'mean_iat': 0, 'std_iat': 0, 'q3_iat': 0}",0.7483314773547879,0.2,0.0,3,3,0,0,0,-222,3,3.0,1
100,5,6,0.05,0.06,83.83333333333333,31.275212051861274,"{'max_iat': np.float64(0.0), 'mean_iat': np.float64(0.0), 'std_iat': np.float64(0.0), 'q3_iat': np.float64(0.0)}","{'max_iat': np.float64(0.0), 'mean_iat': np.float64(0.0), 'std_iat': np.float64(0.0), 'q3_iat': np.float64(0.0)}",1.0110500592068732,0.3333333333333333,0.0,4,4,6,0,0,83,3,1.6666666666666667,3
100,9,13,0.09,0.13,684.9230769230769,590.4065693738199,"{'max_iat': np.float64(4.0), 'mean_iat': np.float64(0.5), 'std_iat': np.float64(1.3228756555322954), 'q3_iat': np.float64(0.0)}","{'max_iat': np.float64(4.0), 'mean_iat': np.float64(0.3333333333333333), 'std_iat': np.float64(1.1055415967851332), 'q3_iat': np.float64(0.0)}",1.4047538337136984,0.6,0.0,5,4,6,0,0,2200,5,3.0,3
100,100,0,1.0,0.0,0.0,0.0,"{'max_iat': np.float64(2.0), 'mean_iat': np.float64(1.02020202020202), 'std_iat': np.float64(0.14069079067862747), 'q3_iat': np.float64(1.0)}","{'max_iat': 0, 'mean_iat': 0, 'std_iat': 0, 'q3_iat': 0}",1.2472191289246473,6.666666666666667,7.0,7,10,0,10,0,-980,100,100.0,1
100,3,3,0.03,0.03,87.0,16.06237840420901,"{'max_iat': np.float64(0.0), 'mean_iat': np.float64(0.0), 'std_iat': np.float64(0.0), 'q3_iat': np.float64(0.0)}","{'max_iat': np.float64(0.0), 'mean_iat': np.float64(0.0), 'std_iat': np.float64(0.0), 'q3_iat': np.float64(0.0)}",0.7483314773547879,0.2,0.0,3,3,3,0,0,-10,2,1.5,2
100,43,47,0.43,0.47,105.46808510638297,68.83926732701633,"{'max_iat': np.float64(158.0), 'mean_iat': np.float64(6.809523809523809), 'std_iat': np.float64(24.745599026934347), 'q3_iat': np.float64(3.0)}","{'max_iat': np.float64(157.0), 'mean_iat': np.float64(6.217391304347826), 'std_iat': np.float64(23.564816296923482), 'q3_iat': np.float64(1.0)}",1.2036980056845192,2.8666666666666667,3.0,4,4,6,0,0,368,4,1.7916666666666667,24
100,50,50,0.5,0.5,98.0,0.0,"{'max_iat': np.float64(1.0), 'mean_iat': np.float64(1.0), 'std_iat': np.float64(0.0), 'q3_iat': np.float64(1.0)}","{'max_iat': np.float64(1.0), 'mean_iat': np.float64(1.0), 'std_iat': np.float64(0.0), 'q3_iat': np.float64(1.0)}",0.7888106377466155,3.3333333333333335,3.0,4,5,5,5,5,0,1,1.0,50
100,93,7,0.93,0.07,328.85714285714283,297.8055111125038,"{'max_iat': np.float64(5.0), 'mean_iat': np.float64(0.05434782608695652), 'std_iat': np.float64(0.5184452181613836), 'q3_iat': np.float64(0.0)}","{'max_iat': np.float64(0.0), 'mean_iat': np.float64(0.0), 'std_iat': np.float64(0.0), 'q3_iat': np.float64(0.0)}",1.8690461025168248,6.2,7.0,7,10,0,10,0,-11490,64,46.5,2
100,93,7,0.93,0.07,326.57142857142856,295.12895832299535,"{'max_iat': np.float64(5.0), 'mean_iat': np.float64(0.05434782608695652), 'std_iat': np.float64(0.5184452181613836), 'q3_iat': np.float64(0.0)}","{'max_iat': np.float64(0.0), 'mean_iat': np.float64(0.0), 'std_iat': np.float64(0.0), 'q3_iat': np.float64(0.0)}",1.6411378166788229,6.2,7.0,7,10,0,10,0,-11457,66,46.5,2
100,98,2,0.98,0.02,71.0,0.0,"{'max_iat': np.float64(0.0), 'mean_iat': np.float64(0.0), 'std_iat': np.float64(0.0), 'q3_iat': np.float64(0.0)}","{'max_iat': np.float64(0.0), 'mean_iat': np.float64(0.0), 'std_iat': np.float64(0.0), 'q3_iat': np.float64(0.0)}",1.2578641509408806,6.533333333333333,7.0,7,10,0,10,0,-11476,44,32.666666666666664,3
100,100,0,1.0,0.0,0.0,0.0,"{'max_iat': np.float64(0.0), 'mean_iat': np.float64(0.0), 'std_iat': np.float64(0.0), 'q3_iat': np.float64(0.0)}","{'max_iat': 0, 'mean_iat': 0, 'std_iat': 0, 'q3_iat': 0}",1.2472191289246473,6.666666666666667,7.0,7,10,0,10,0,-11499,100,100.0,1
100,100,0,1.0,0.0,0.0,0.0,"{'max_iat': np.float64(0.0), 'mean_iat': np.float64(0.0), 'std_iat': np.float64(0.0), 'q3_iat': np.float64(0.0)}","{'max_iat': 0, 'mean_iat': 0, 'std_iat': 0, 'q3_iat': 0}",1.2472191289246473,6.666666666666667,7.0,7,10,0,10,0,-11524,100,100.0,1
100,43,57,0.43,0.57,692.578947368421,584.0675263582632,"{'max_iat': np.float64(21.0), 'mean_iat': np.float64(4.071428571428571), 'std_iat': np.float64(7.242049358542416), 'q3_iat': np.float64(6.0)}","{'max_iat': np.float64(20.0), 'mean_iat': np.float64(3.232142857142857), 'std_iat': np.float64(6.458635059881824), 'q3_iat': np.float64(1.0)}",0.9568466729604883,2.8666666666666667,3.0,4,3,7,4,6,4900,4,2.6875,16
100,21,0,0.21,0.0,0.0,0.0,"{'max_iat': np.float64(62.0), 'mean_iat': np.float64(19.4), 'std_iat': np.float64(27.364941074301623), 'q3_iat': np.float64(58.25)}","{'max_iat': 0, 'mean_iat': 0, 'std_iat': 0, 'q3_iat': 0}",2.7999999999999994,1.4,0.0,7,10,0,0,0,-740,21,21.0,1
100,31,31,0.31,0.31,100.45161290322581,1.9483443703924515,"{'max_iat': np.float64(22.0), 'mean_iat': np.float64(12.833333333333334), 'std_iat': np.float64(7.080881928749333), 'q3_iat': np.float64(20.0)}","{'max_iat': np.float64(22.0), 'mean_iat': np.float64(12.833333333333334), 'std_iat': np.float64(7.080881928749333), 'q3_iat': np.float64(20.0)}",1.730767331432956,2.066666666666667,3.0,4,5,5,0,0,20,2,1.631578947368421,19
100,46,50,0.46,0.5,177.4,77.01142772342298,"{'max_iat': np.float64(26.0), 'mean_iat': np.float64(8.377777777777778), 'std_iat': np.float64(11.849592377215885), 'q3_iat': np.float64(25.0)}","{'max_iat': np.float64(26.0), 'mean_iat': np.float64(7.6938775510204085), 'std_iat': np.float64(11.540883992656067), 'q3_iat': np.float64(25.0)}",0.9285592184789412,3.066666666666667,3.0,4,4,6,3,3,791,3,1.9166666666666667,24
100,48,52,0.48,0.52,195.48076923076923,68.29305922178199,"{'max_iat': np.float64(26.0), 'mean_iat': np.float64(5.8936170212765955), 'std_iat': np.float64(10.613588324875007), 'q3_iat': np.float64(0.5)}","{'max_iat': np.float64(25.0), 'mean_iat': np.float64(5.431372549019608), 'std_iat': np.float64(10.263689857388435), 'q3_iat': np.float64(0.5)}",0.9092121131323904,3.2,3.0,5,3,7,5,5,1258,5,2.6666666666666665,18
100,42,48,0.42,0.48,176.66666666666666,75.42472332656506,"{'max_iat': np.float64(26.0), 'mean_iat': np.float64(9.195121951219512), 'std_iat': np.float64(12.10768655712625), 'q3_iat': np.float64(25.0)}","{'max_iat': np.float64(26.0), 'mean_iat': np.float64(8.02127659574468), 'std_iat': np.float64(11.671914575581203), 'q3_iat': np.float64(25.0)}",1.2220201853215573,2.8,3.0,4,5,5,0,0,652,3,1.9090909090909092,22
100,42,48,0.42,0.48,177.66666666666666,76.17450725508866,"{'max_iat': np.float64(26.0), 'mean_iat': np.float64(9.195121951219512), 'std_iat': np.float64(12.10768655712625), 'q3_iat': np.float64(25.0)}","{'max_iat': np.float64(26.0), 'mean_iat': np.float64(8.02127659574468), 'std_iat': np.float64(11.671914575581203), 'q3_iat': np.float64(25.0)}",1.2754084313139327,2.8,3.0,4,5,5,0,0,652,3,2.0,21
100,42,48,0.42,0.48,177.0,74.95331880577403,"{'max_iat': np.float64(26.0), 'mean_iat': np.float64(9.195121951219512), 'std_iat': np.float64(12.10768655712625), 'q3_iat': np.float64(25.0)}","{'max_iat': np.float64(26.0), 'mean_iat': np.float64(8.02127659574468), 'std_iat': np.float64(11.671914575581203), 'q3_iat': np.float64(25.0)}",1.2754084313139327,2.8,3.0,4,5,5,0,0,650,3,1.9090909090909092,22
100,48,50,0.48,0.5,177.02,76.73395337137269,"{'max_iat': np.float64(26.0), 'mean_iat': np.float64(8.02127659574468), 'std_iat': np.float64(11.717398160295613), 'q3_iat': np.float64(25.0)}","{'max_iat': np.float64(26.0), 'mean_iat': np.float64(7.6938775510204085), 'std_iat': np.float64(11.540883992656067), 'q3_iat': np.float64(25.0)}",0.9797958971132713,3.2,3.0,4,5,5,4,4,656,3,1.92,25
100,44,56,0.44,0.56,103.76785714285714,58.66429647683887,"{'max_iat': np.float64(97.0), 'mean_iat': np.float64(6.023255813953488), 'std_iat': np.float64(16.120892658204443), 'q3_iat': np.float64(5.0)}","{'max_iat': np.float64(97.0), 'mean_iat': np.float64(4.709090909090909), 'std_iat': np.float64(14.469620497973393), 'q3_iat': np.float64(0.0)}",0.771722460186015,2.933333333333333,3.0,4,5,5,6,4,-3227,4,1.4666666666666666,30
100,14,45,0.14,0.45,67.55555555555556,4.786813161897338,"{'max_iat': np.float64(60.0), 'mean_iat': np.float64(27.692307692307693), 'std_iat': np.float64(28.296193316646285), 'q3_iat': np.float64(60.0)}","{'max_iat': np.float64(60.0), 'mean_iat': np.float64(8.681818181818182), 'std_iat': np.float64(16.87894428957506), 'q3_iat': np.float64(6.25)}",1.569146972791976,0.9333333333333333,0.0,6,2,8,0,0,412,7,1.75,8
100,42,56,0.42,0.56,680.7142857142857,595.0841391375351,"{'max_iat': np.float64(30.0), 'mean_iat': np.float64(8.78048780487805), 'std_iat': np.float64(13.649823004520218), 'q3_iat': np.float64(30.0)}","{'max_iat': np.float64(30.0), 'mean_iat': np.float64(6.545454545454546), 'std_iat': np.float64(12.39034548174605), 'q3_iat': np.float64(0.0)}",0.7483314773547883,2.8,3.0,3,4,6,3,5,1879,3,3.0,14
100,43,57,0.43,0.57,671.1929824561404,598.1382061321318,"{'max_iat': np.float64(31.0), 'mean_iat': np.float64(4.333333333333333), 'std_iat': np.float64(10.112855248140422), 'q3_iat': np.float64(0.0)}","{'max_iat': np.float64(30.0), 'mean_iat': np.float64(3.25), 'std_iat': np.float64(8.896728933393762), 'q3_iat': np.float64(0.0)}",1.359738536958076,2.8666666666666667,3.0,5,4,6,5,5,2211,5,3.0714285714285716,14
100,42,42,0.42,0.42,233.33333333333334,335.62895234290147,"{'max_iat': np.float64(26.0), 'mean_iat': np.float64(9.024390243902438), 'std_iat': np.float64(8.394213468226116), 'q3_iat': np.float64(15.0)}","{'max_iat': np.float64(26.0), 'mean_iat': np.float64(9.024390243902438), 'std_iat': np.float64(8.379672864206832), 'q3_iat': np.float64(15.0)}",1.4696938456699067,2.8,3.0,4,5,5,0,0,888,2,1.4,30
100,42,42,0.42,0.42,85.07142857142857,8.455465567263797,"{'max_iat': np.float64(128.0), 'mean_iat': np.float64(6.195121951219512), 'std_iat': np.float64(20.59270473735206), 'q3_iat': np.float64(2.0)}","{'max_iat': np.float64(128.0), 'mean_iat': np.float64(6.195121951219512), 'std_iat': np.float64(20.59270473735206), 'q3_iat': np.float64(2.0)}",1.4696938456699067,2.8,3.0,4,5,5,0,0,-447,3,1.3548387096774193,31
100,10,14,0.1,0.14,82.42857142857143,29.15895913710199,"{'max_iat': np.float64(307.0), 'mean_iat': np.float64(34.333333333333336), 'std_iat': np.float64(96.4030889316082), 'q3_iat': np.float64(1.0)}","{'max_iat': np.float64(304.0), 'mean_iat': np.float64(23.76923076923077), 'std_iat': np.float64(80.89799260241622), 'q3_iat': np.float64(1.0)}",1.3498971154211057,0.6666666666666666,0.0,4,4,6,0,0,83,3,1.6666666666666667,6
