label,total_packets,num_incoming,num_outgoing,fraction_incoming,fraction_outgoing,incoming_mean_size,incoming_std_size,outgoing_mean_size,outgoing_std_size,incoming_iats,incoming_max_iat,incoming_mean_iat,incoming_std_iat,incoming_q3_iat,outgoing_iats,outgoing_max_iat,outgoing_mean_iat,outgoing_std_iat,outgoing_q3_iat,chunk_std,chunk_mean,chunk_median,chunk_max,first_10_incoming,first_10_outgoing,last_10_incoming,last_10_outgoing,packet_1_length_direction,packet_2_length_direction,packet_3_length_direction,packet_4_length_direction,packet_5_length_direction,packet_6_length_direction,packet_7_length_direction,packet_8_length_direction,packet_9_length_direction,packet_10_length_direction,incoming_q1_time,incoming_q2_time,incoming_q3_time,incoming_total_time,outgoing_q1_time,outgoing_q2_time,outgoing_q3_time,outgoing_total_time,max_burst,mean_burst,num_bursts
B,100,9,10,0.09,0.1,189.0,284.9444390286172,155.7,173.35515567758577,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,1.2543258481484518,0.6,0.0,4,4,6,0,0,74,-74,66,633,-66,-284,66,130,-66,300,1661516509.0,1661516509.0,1661516509.0,0.0,1661516509.0,1661516509.0,1661516509.0,0.0,3,1.8,5
B,100,5,6,0.05,0.06,96.8,57.683273138753144,105.16666666666667,84.05239767880245,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,1.0110500592068732,0.3333333333333333,0.0,4,4,6,0,0,74,-74,66,293,-212,-66,-66,66,66,66,1661516509.0,1661516509.0,1661516509.0,0.0,1661516509.0,1661516509.0,1661516509.0,0.0,3,1.6666666666666667,3
B,100,26,32,0.26,0.32,347.0769230769231,153.228568102819,375.875,239.51771202773293,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 60.0, 27.0]",60.0,3.56,12.671479787301875,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 60.0]",60.0,2.0,10.592145598843361,0.0,1.569146972791976,1.7333333333333334,2.0,4,5,5,0,0,74,-74,66,561,-66,-431,66,562,-66,-431,1661516509.0,1661516510.0,1661516511.0,89.0,1661516509.0,1661516510.0,1661516511.0,62.0,2,1.1304347826086956,23
B,100,8,9,0.08,0.09,174.0,174.06823374757383,181.11111111111111,198.71388949075305,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,1.203698005684519,0.5333333333333333,0.0,4,4,6,0,0,74,-74,66,602,-269,-66,66,66,130,-66,1661516509.0,1661516509.0,1661516509.0,0.0,1661516509.0,1661516509.0,1661516509.0,0.0,4,2.0,4
B,100,26,36,0.26,0.36,459.84615384615387,554.456261180384,694.7222222222222,602.3919271957562,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 22.0, 0.0, 0.0, 0.0, 30.0, 1.0, 0.0, 0.0, 0.0, 0.0]",30.0,2.12,7.134816045281055,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 22.0, 0.0, 0.0, 0.0, 0.0, 30.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",30.0,1.5142857142857142,6.105601309202786,0.0,2.0805982045769644,1.7333333333333334,1.0,7,4,6,0,0,74,1392,-74,66,-1392,1478,592,75,-78,-66,1661516509.0,1661516509.0,1661516531.0,53.0,1661516509.0,1661516509.0,1661516531.0,53.0,10,3.25,8
B,100,13,18,0.13,0.18,413.15384615384613,479.65177210681406,547.3888888888889,562.4115870160185,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 34.0, 0.0, 0.0]",34.0,2.8333333333333335,9.397103572673634,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 34.0, 0.0, 0.0, 0.0, 0.0]",34.0,2.0,8.0,0.0,1.7461067804945054,0.8666666666666667,0.0,6,3,7,0,0,74,-74,1392,1392,570,952,66,780,-1392,-67,1661516509.0,1661516509.0,1661516509.0,34.0,1661516509.0,1661516509.0,1661516534.5,34.0,6,2.6,5
B,100,68,32,0.68,0.32,1325.8676470588234,270.25053215443967,214.875,364.11448663160877,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,1.9618585292749549,4.533333333333333,5.0,7,4,6,4,6,1392,-1392,1392,-1392,70,867,455,867,-62,-640,1661516510.0,1661516510.0,1661516510.0,0.0,1661516510.0,1661516510.0,1661516510.0,0.0,23,4.857142857142857,14
B,100,64,36,0.64,0.36,1234.625,479.2026417654644,288.94444444444446,455.95333243438927,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,2.0483055327649624,4.266666666666667,4.0,7,6,4,5,5,74,-74,66,1462,168,-66,-1462,-1462,-1462,-1462,1661516511.0,1661516511.0,1661516511.0,0.0,1661516511.0,1661516511.0,1661516511.0,0.0,19,6.4,10
B,100,55,45,0.55,0.45,969.4363636363636,627.8341924609878,302.31111111111113,445.05434485750527,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2.0,0.037037037037037035,0.26963369960298217,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0,0.045454545454545456,0.20829889522526548,0.0,1.577621275493231,3.6666666666666665,3.0,6,6,4,4,6,74,-74,66,1478,122,-78,-66,-1478,-1478,-1478,1661516511.0,1661516513.0,1661516513.0,2.0,1661516511.0,1661516513.0,1661516513.0,2.0,10,4.230769230769231,13
B,100,63,37,0.63,0.37,1317.2698412698412,293.40833491094446,243.64864864864865,365.4512365308915,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0,0.016129032258064516,0.1259717689662364,0.0,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0,0.027777777777777776,0.16433554953054486,0.0,2.3720595832876263,4.2,4.0,7,4,6,4,6,1392,-1392,-1392,70,1392,-1392,70,887,455,-62,1661516512.0,1661516512.0,1661516512.0,1.0,1661516512.0,1661516512.0,1661516512.0,1.0,38,7.875,8
B,100,59,41,0.59,0.41,968.8135593220339,601.1658299258053,423.9756097560976,422.06932084698826,"[0.0, 0.0, 2.0, 3.0, 5.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",8.0,0.3448275862068966,1.3071649255879216,0.0,"[0.0, 0.0, 5.0, 5.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0]",8.0,0.5,1.6431676725154984,0.0,2.6948510575210314,3.933333333333333,4.0,7,6,4,10,0,1392,-1392,1392,-1392,590,-1392,-1392,-1392,590,-1392,1661516524.0,1661516524.0,1661516532.0,20.0,1661516524.0,1661516524.0,1661516524.0,20.0,23,6.555555555555555,9
B,100,32,36,0.32,0.36,690.78125,642.6628555459212,275.05555555555554,391.42247312735606,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 75.0, 0.0, 0.0, 0.0, 0.0, 0.0]",75.0,2.4193548387096775,13.251352197705629,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 75.0, 0.0, 0.0, 0.0, 0.0, 0.0]",75.0,2.142857142857143,12.494896917525645,0.0,2.472964932132188,2.1333333333333333,1.0,7,3,7,0,0,74,74,74,-74,-74,-74,66,66,66,1478,1661516512.0,1661516512.0,1661516512.0,75.0,1661516512.0,1661516512.0,1661516512.0,75.0,14,6.4,5
B,100,11,15,0.11,0.15,324.72727272727275,505.7254179365592,346.8,420.4161747602012,"[0.0, 0.0, 0.0, 25.0, 0.0, 25.0, 0.0, 25.0, 0.0, 0.0]",25.0,7.5,11.4564392373896,18.75,"[0.0, 0.0, 0.0, 0.0, 0.0, 25.0, 0.0, 0.0, 25.0, 0.0, 0.0, 25.0, 0.0, 0.0]",25.0,5.357142857142857,10.258147583103622,0.0,1.2364824660660934,0.7333333333333333,0.0,3,4,6,0,0,1392,349,-1392,1392,345,-1392,-65,-247,70,70,1661516512.0,1661516537.0,1661516574.5,75.0,1661516512.0,1661516537.0,1661516562.0,75.0,3,2.2,5
B,100,13,15,0.13,0.15,284.15384615384613,474.8374371466263,347.3333333333333,420.30443992684906,"[0.0, 0.0, 0.0, 25.0, 0.0, 0.0, 25.0, 0.0, 0.0, 25.0, 0.0, 0.0]",25.0,6.25,10.825317547305483,6.25,"[0.0, 0.0, 0.0, 0.0, 0.0, 25.0, 0.0, 0.0, 25.0, 0.0, 0.0, 25.0, 0.0, 0.0]",25.0,5.357142857142857,10.258147583103622,0.0,1.4544949486180954,0.8666666666666667,0.0,4,4,6,0,0,1392,350,-1392,1392,346,-1392,-65,-247,70,70,1661516512.0,1661516537.0,1661516562.0,75.0,1661516512.0,1661516537.0,1661516562.0,75.0,3,1.625,8
B,100,12,15,0.12,0.15,302.8333333333333,489.6098503457172,347.3333333333333,420.30443992684906,"[0.0, 0.0, 0.0, 25.0, 0.0, 0.0, 25.0, 0.0, 25.0, 0.0, 0.0]",25.0,6.818181818181818,11.134044285378081,12.5,"[0.0, 0.0, 0.0, 0.0, 0.0, 25.0, 0.0, 0.0, 25.0, 0.0, 0.0, 25.0, 0.0, 0.0]",25.0,5.357142857142857,10.258147583103622,0.0,1.32664991614216,0.8,0.0,3,4,6,0,0,1392,350,-1392,1392,346,-1392,-65,-247,70,70,1661516512.0,1661516537.0,1661516568.25,75.0,1661516512.0,1661516537.0,1661516562.0,75.0,3,2.0,6
B,100,12,14,0.12,0.14,279.5833333333333,179.17052321430802,314.14285714285717,247.00805572255481,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 61.0]",61.0,5.545454545454546,17.536267024570105,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 60.0]",60.0,4.6923076923076925,15.968163592621101,0.0,1.3759844960366863,0.8,0.0,4,5,5,0,0,74,-74,66,561,-66,-431,66,561,-66,-431,1661516515.0,1661516515.0,1661516515.0,61.0,1661516515.0,1661516515.0,1661516515.0,61.0,2,1.3333333333333333,9
B,100,10,0,0.1,0.0,154.1,27.233986120287273,0.0,0.0,"[0.0, 0.0, 0.0, 1.0, 2.0, 1.0, 3.0, 9.0, 18.0]",18.0,3.7777777777777777,5.691665988829199,3.0,[],0.0,0.0,0.0,0.0,1.8499249234015473,0.6666666666666666,0.0,7,10,0,0,0,-139,-139,-139,-139,-139,-139,-122,-195,-195,-195,1661516540.0,1661516542.0,1661516546.25,34.0,0.0,0.0,0.0,0.0,10,10.0,1
B,100,10,0,0.1,0.0,154.1,27.233986120287273,0.0,0.0,"[0.0, 1.0, 0.0, 1.0, 2.0, 1.0, 3.0, 8.0, 17.0]",17.0,3.6666666666666665,5.2493385826745405,3.0,[],0.0,0.0,0.0,0.0,1.8499249234015473,0.6666666666666666,0.0,7,10,0,0,0,-139,-139,-139,-139,-139,-139,-122,-195,-195,-195,1661516552.0,1661516554.0,1661516558.25,33.0,0.0,0.0,0.0,0.0,10,10.0,1
B,100,2,11,0.02,0.11,64.0,10.0,115.63636363636364,41.01501438447483,[17.0],17.0,17.0,0.0,17.0,"[1.0, 2.0, 0.0, 0.0, 1.0, 0.0, 2.0, 2.0, 5.0, 7.0]",7.0,2.0,2.1908902300206643,2.0,0.3399346342395189,0.13333333333333333,0.0,1,1,9,0,0,74,74,74,-74,66,153,153,153,153,153,1661516577.25,1661516581.5,1661516585.75,17.0,1661516573.0,1661516574.0,1661516577.0,20.0,1,1.0,2
B,100,6,9,0.06,0.09,619.0,563.0494353666174,742.1111111111111,606.0378507512628,"[0.0, 0.0, 30.0, 0.0, 0.0]",30.0,6.0,12.0,0.0,"[0.0, 0.0, 0.0, 30.0, 0.0, 0.0, 0.0, 0.0]",30.0,3.75,9.921567416492215,0.0,1.019803902718557,0.4,0.0,3,4,6,0,0,1392,1102,-1392,-398,-67,75,75,1392,1101,-1392,1661516573.0,1661516588.0,1661516603.0,30.0,1661516573.0,1661516603.0,1661516603.0,30.0,3,3.0,2
B,100,6,8,0.06,0.08,532.0,608.9406101309607,667.75,594.978098336401,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,1.2543258481484518,0.4,0.0,5,4,6,0,0,1392,-1392,75,722,1392,1392,219,-67,-67,-1392,1661516580.0,1661516580.0,1661516580.0,0.0,1661516580.0,1661516580.0,1661516580.0,0.0,5,3.0,2
B,100,3,0,0.03,0.0,74.0,0.0,0.0,0.0,"[1.0, 2.0]",2.0,1.5,0.5,1.75,[],0.0,0.0,0.0,0.0,0.7483314773547879,0.2,0.0,3,3,0,0,0,-74,-74,-74,0,0,0,0,0,0,0,1661516583.5,1661516584.0,1661516585.0,3.0,0.0,0.0,0.0,0.0,3,3.0,1
B,100,5,6,0.05,0.06,97.2,58.48213402399061,83.83333333333333,31.275212051861274,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,1.0110500592068732,0.3333333333333333,0.0,4,4,6,0,0,74,-74,66,153,-66,-214,-66,78,66,66,1661516590.0,1661516590.0,1661516590.0,0.0,1661516590.0,1661516590.0,1661516590.0,0.0,3,1.6666666666666667,3
B,100,9,13,0.09,0.13,437.8888888888889,517.879961304729,684.9230769230769,590.4065693738199,"[0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0]",4.0,0.5,1.3228756555322954,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0]",4.0,0.3333333333333333,1.1055415967851332,0.0,1.4047538337136984,0.6,0.0,5,4,6,0,0,1392,-1392,75,690,1392,1392,177,-67,-67,-1392,1661516592.0,1661516592.0,1661516596.0,4.0,1661516592.0,1661516592.0,1661516596.0,4.0,5,3.0,3
B,100,97,0,0.97,0.0,98.0,0.0,0.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2.0,1.0208333333333333,0.1428261375083551,1.0,[],0.0,0.0,0.0,0.0,1.746106780494506,6.466666666666667,7.0,7,10,0,7,0,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,1661768626.0,1661768650.0,1661768675.0,98.0,0.0,0.0,0.0,0.0,97,97.0,1
B,100,3,3,0.03,0.03,90.33333333333333,34.41253001774531,87.0,16.06237840420901,"[0.0, 0.0]",0.0,0.0,0.0,0.0,"[0.0, 0.0]",0.0,0.0,0.0,0.0,0.7483314773547879,0.2,0.0,3,3,3,0,0,-139,105,90,-66,-66,66,0,0,0,0,1661768601.0,1661768601.0,1661768601.0,0.0,1661768601.0,1661768601.0,1661768601.0,0.0,2,1.5,2
B,100,10,11,0.1,0.11,117.9,110.14395126378935,103.81818181818181,61.098754907442014,"[0.0, 0.0, 0.0, 0.0, 0.0, 16.0, 4.0, 0.0, 0.0]",16.0,2.2222222222222223,5.028314888437672,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 16.0, 4.0, 0.0, 1.0]",16.0,2.1,4.784349485562275,0.75,1.3498971154211057,0.6666666666666666,0.0,4,4,6,0,0,74,-74,66,233,-66,-207,66,117,-66,225,1661768601.0,1661768601.0,1661768620.0,20.0,1661768601.0,1661768601.0,1661768619.0,21.0,3,1.6666666666666667,6
B,100,50,50,0.5,0.5,98.0,0.0,98.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,1.0,0.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,1.0,0.0,1.0,0.7888106377466155,3.3333333333333335,3.0,4,5,5,5,5,-98,98,-98,98,-98,98,-98,98,-98,98,1661768614.25,1661768626.5,1661768638.75,49.0,1661768614.25,1661768626.5,1661768638.75,49.0,1,1.0,50
B,100,93,7,0.93,0.07,1304.8602150537633,313.39585025139127,328.85714285714283,297.8055111125038,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",5.0,0.05434782608695652,0.5184452181613836,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,1.8690461025168248,6.2,7.0,7,10,0,10,0,-250,-104,-1392,-1392,-1392,-1392,-1392,-1392,-1392,-1392,1661768602.0,1661768602.0,1661768607.0,5.0,1661768602.0,1661768602.0,1661768602.0,0.0,64,46.5,2
B,100,93,7,0.93,0.07,1311.9247311827958,300.71446237750564,326.57142857142856,295.12895832299535,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",5.0,0.05434782608695652,0.5184452181613836,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,1.6411378166788229,6.2,7.0,7,10,0,10,0,-216,-105,-1392,-1392,-1392,-1392,-1392,-1392,-1392,-1392,1661768602.0,1661768602.0,1661768607.0,5.0,1661768602.0,1661768602.0,1661768602.0,0.0,66,46.5,2
B,100,98,2,0.98,0.02,1367.061224489796,172.9113147893281,71.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,[0.0],0.0,0.0,0.0,0.0,1.2578641509408806,6.533333333333333,7.0,7,10,0,10,0,-217,-123,-1392,-1392,-1392,-1392,-1392,-1392,-1392,-1392,1661768602.0,1661768602.0,1661768602.0,0.0,1661768602.0,1661768602.0,1661768602.0,0.0,44,32.666666666666664,3
